"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000013952","722430200163","","","","kombucha gingerade 16oz gt's","14","$42.84","$3.06","$4.69","34.75%"
"210000014046","074682118377","","","","pear sparkling juice OG 25.4oz","5","$16.10","$3.22","$4.99","35.47%"
"210000014434","026395840328","","lily of the desert","","aloe vera whole leaf juice pf 32oz glass lily of the desert","1","$4.13","$4.13","$10.29","59.86%"
"210000014770","697658202018","","","","fiber hemp OG 16 oz. Manitoba","2","$16.28","$8.14","$13.99","41.82%"
"210000015114","024182000702","","eden","","cherry juice tart eden 32oz","10","$121.40","$12.14","$16.99","28.55%"
"210000019646","026395401321","","lily of the desert","","aloe vera detox green label 32oz","1","$10.60","$10.60","$18.99","44.18%"
"210000019662","795239401109","","","","teeccino french roast 10bags","1","$3.87","$3.87","$6.49","40.37%"
"210000020460","733739042323","","now","","ojibwa tea 24 bags NOW FOODS","2","$7.98","$3.99","$5.99","33.39%"
"210000020658","707082100320","","","","chai  tea latte original 32oz oregon chai","7","$26.63","$3.80","$6.79","43.97%"
"210000021612","853883003008","","","","coconut water 17.5oz c2o","6","$14.10","$2.35","$3.59","34.54%"
"210000022630","042608470106","","","","aloe whole leaf juice OG 32 oz Lakewood","9","$56.28","$6.25","$9.99","37.4%"
"210000022834","042608459460","","lakewood","","orange juice OG 32 oz lakewood","5","$33.10","$6.62","$9.99","33.73%"
"210000022978","744473912353","","","","So Delicious coconut milk unsweetened original","5","$13.20","$2.64","$4.39","39.86%"
"210000022980","076950450417","","yogi","","green tea pure decaf 16 bags yogi","9","$31.05","$3.45","$5.39","35.99%"
"210000024736","090341121212","","Virgil's root beer","","root beer single bottle virgil's","68","$93.96","$1.38","$2.19","36.91%"
"210000024782","812475012255","","","","alo allure mangosteen & mango 16.9oz","12","$20.52","$1.71","$2.99","42.81%"
"210000025781","608883000010","","water","","water alkaline 1.5 L eternal","6","$10.98","$1.83","$3.29","44.38%"
"210000025789","052603066037","","pacific","","hemp milk unsw orig 32oz","5","$20.80","$4.16","$6.49","35.9%"
"210000025991","042608459279","","lakewood","","orange carrot  OG 32 oz lakewood","3","$20.13","$6.71","$9.99","32.83%"
"210000025999","042608459750","","lakewood","","grapefruit pink juice OG 32oz lakewood","3","$17.70","$5.90","$9.79","39.73%"
"210000026007","047445919719","","choiceea","","earl grey tea OG 16 bags Choice","1","$3.43","$3.43","$4.85","29.28%"
"210000026116","042608459439","","lakewood","","apple juice OG 32oz","3","$16.32","$5.44","$7.99","31.91%"
"210000026482","632432333106","","guayaki","","yerba mate classic gold can 12 oz guayaki","12","$19.32","$1.61","$2.99","46.15%"
"210000026584","042608470137","","lakewood","","blueberry  juice OG 32oz lakewood","4","$36.00","$9.00","$14.89","39.56%"
"210000026709","033919000458","","","","butterscotch beer single bottle flying cauldron","31","$39.15","$1.26","$2.19","42.33%"
"210000026830","042608459057","","lakewood","","pineapple pure juice OG 32oz lakewood","1","$8.19","$8.19","$12.69","35.46%"
"210000027652","042608470083","","lakewood","","cherry tart juice pure OG 32oz","6","$73.98","$12.33","$12.99","5.08%"
"210000028070","076950204553","","yogi","","positive energy sweet tangerine tea 16 bags yogi","6","$20.46","$3.41","$5.39","36.73%"
"210000028102","039278152005","","","","oolong tea OG 100bags","1","$4.13","$4.13","$8.49","51.35%"
"210000029016","618825150222","","","","dandy blend 14.01oz","2","$31.04","$15.52","$23.99","35.31%"
"210000029020","618825150147","","","","dandy blend 25 singles box","3","$21.00","$7.00","$10.89","35.72%"
"210000029326","618825150161","","","","dandy blend single","8","$2.24","$0.28","$0.59","52.54%"
"210000029673","042608432029","","","","carrot juice pure OG 32oz","6","$35.94","$5.99","$9.79","38.82%"
"210000029819","632432737775","","","","yerba mate revel berry 15.5oz can guayaki","9","$17.28","$1.92","$3.39","43.36%"
"210000029925","873024002004","","","","Ener-C Orange pkt","30","$11.40","$0.38","$0.69","44.93%"
"210000030533","042608125822","","","","cranberry concentrate OG 12.5oz","3","$33.78","$11.26","$17.49","35.62%"
"210000030697","845332045530","","","","matcha tea spoon bamboo","3","$7.47","$2.49","$3.99","37.59%"
"210000030835","026395841288","","lily of the desert","","aloe vera juice whole leaf pf OG 128oz","4","$55.92","$13.98","$27.99","50.05%"
"210000031925","812475012262","","","","alo enrich pom cran 16.9oz","3","$5.58","$1.86","$2.99","37.79%"
"210000032455","734027901605","","","","ginger juice OG 5oz ginger people","10","$43.70","$4.37","$6.49","32.67%"
"210000032740","033629125014","","","","Ginseng Up ginger beer 12oz","25","$26.00","$1.04","$2.29","54.59%"
"210000033677","632432757773","","guayaki","","yerba mate enlighten mint can 15.5oz guayaki","25","$43.84","$1.75","$3.39","48.27%"
"210000034959","042608125891","","","","cherry tart concentrate OG 12.5oz","14","$174.54","$12.47","$16.99","26.62%"
"210000035719","076950450561","","","","throat comfort honey lemon tea OG 16 bags yogi caffeine free","4","$13.64","$3.41","$5.39","36.73%"
"210000036563","854560005032","","","","coffee dark chocolate mocha 8oz","10","$17.00","$1.70","$2.79","39.07%"
"210000036747","074682103502","","","","cranberry  juice 100% 32oz knudsen","6","$43.98","$7.33","$11.99","38.87%"
"210000036935","795239800308","","","","teeccino almond amaretto 11oz","1","$8.98","$8.98","$16.99","47.15%"
"210000038368","097467045712","","","","spirutein choc 2.1lbs nature's plus","4","$101.03","$25.26","$45.99","45.08%"
"210000038599","032917002358","","","","dandelion leaf & root tea 16bags traditional medicinals","3","$13.35","$4.45","$6.69","33.48%"
"210000038603","856516002126","","","","chia squeeze strawberry banana 3.5oz","16","$18.08","$1.13","$2.19","48.4%"
"210000038853","819005011528","","","","calm buddha 18 bags buddha tea","4","$15.46","$3.87","$7.99","51.63%"
"210000038857","819005011795","","","","4th chakra heart 18 bags buddha tea","2","$8.38","$4.19","$8.99","53.39%"
"210000038859","819005011474","","","","divine immunity 18 bags buddha tea","2","$8.98","$4.49","$6.99","35.77%"
"210000039154","801541107612","","","","psyllium husks OG canister 12oz organic india","2","$17.30","$8.65","$21.99","60.66%"
"210000039253","819005010170","","","","dandelion root tea 18 bags buddha tea","6","$29.94","$4.99","$7.99","37.55%"
"210000039259","819005011788","","","","third eye chakra tea 18 bags buddha tea","3","$16.17","$5.39","$8.99","40.04%"
"210000039517","","","","","ginseng panax single vial","6","$1.20","$0.20","$0.79","74.68%"
"210000040038","819005011801","","","","5th chakra 18 bags buddha tea","1","$4.19","$4.19","$8.99","53.39%"
"210000040040","819005011818","","","","crown chakra tea 18 bags buddha tea","3","$13.47","$4.49","$8.99","50.06%"
"210000040042","819005011849","","","","solar plexus chakra tea 18 bags buddha tea","3","$12.57","$4.19","$8.99","53.39%"
"210000040044","819005011832","","","","sacral chakra tea 18 bags buddha tea","1","$4.19","$4.19","$8.99","53.39%"
"210000040733","618825150307","","","","dandy blend OG 3.5oz","8","$52.16","$6.52","$9.99","34.73%"
"210000040937","858045004299","","","","macadamia milk unsweeted 32oz Milkadamia","1","$3.85","$3.85","$4.80","19.79%"
"210000041542","801541500161","","","","tulsi tea sweet rose 18bgs organic india","5","$15.65","$3.13","$6.29","50.24%"
"210000041965","873024002028","","","","Ener-C  raspberry pkt","30","$11.40","$0.38","$0.69","44.93%"
"210000042049","853883003848","","","","coconut water ginger lime turmeric 17.5oz c2o","11","$25.85","$2.35","$3.59","34.54%"
"210000042699","722430001166","","722430960166","","kombucha seasonal 16oz gt's","19","$58.14","$3.06","$4.69","34.75%"
"210000042949","039278142204","","","","green jasmine tea 20bags","3","$5.10","$1.70","$3.39","49.85%"
"210000042951","039278192209","","","","black tea OG 20 bags prince of peace","4","$6.80","$1.70","$2.99","43.14%"
"210000043013","077208002341","","","","water mountain valley sparkling 33.8oz/ liter","10","$21.20","$2.12","$3.89","45.5%"
"210000043618","632432333205","","","","yerba mate sparkling grapefruit ginger can 12oz guayaki","17","$29.75","$1.75","$2.99","41.47%"
"210000043626","632432333304","","","","yerba mate sparkling cranberry pomegranate can 12oz guayaki","30","$49.14","$1.64","$2.99","45.22%"
"210000043666","039278030532","","","","blood sugar tea 18 bags","5","$20.00","$4.00","$6.39","37.4%"
"210000043702","039278030525","","","","blood pressure tea 18 bags","3","$13.02","$4.34","$6.99","37.91%"
"210000044222","819005014826","","","","Japanese cherry blossom tea 18bags buddha tea","1","$5.02","$5.02","$8.99","44.16%"
"210000044223","851107003155","","","","kombucha seasonal 14oz brew dr.","1","$2.17","$2.17","$3.99","45.61%"
"210000044276","851107003032","","","","kombucha superberry 14oz brew dr","8","$17.36","$2.17","$3.99","45.61%"
"210000044278","851107003070","","","","kombucha love 14oz brew dr","11","$23.87","$2.17","$3.99","45.61%"
"210000044530","849429003335","","","","zero calorie grape soda can zevia","16","$13.76","$0.86","$1.49","42.28%"
"210000044536","849429003304","","","","zero calorie cream soda can","10","$8.70","$0.87","$1.49","41.61%"
"210000044552","894773001605","","","849429003281","zero calorie cherry cola soda can zevia","12","$10.32","$0.86","$1.49","42.28%"
"210000044599","076950450363","","","","green tea super antioxidant 16 bags yogi","3","$10.23","$3.41","$5.39","36.73%"
"210000044694","722430160030","","","","kombucha alive cider pu-erh root beer 16oz gt's","3","$9.18","$3.06","$4.69","34.75%"
"210000044745","076950206489","","","","honey chai turmeric vitality tea 16 bags yogi caffeine free","13","$37.13","$2.86","$5.39","47.01%"
"210000045046","819005015076","","","","CBD turmeric ginger tea buddha tea","2","$18.64","$9.32","$19.99","53.38%"
"210000045050","819005015083","","","","CBD chamomile blend tea buddha tea","4","$45.96","$11.49","$19.99","42.52%"
"210000045052","819005015090","","","","CBD mint tea buddha tea","4","$48.62","$12.16","$19.99","39.19%"
"210000045054","819005015069","","","","CBD matcha green tea buddha tea","3","$39.96","$13.32","$19.99","33.37%"
"210000045269","819215020037","","","","sparkling water lemon lime can waterloo","29","$15.08","$0.52","$0.89","41.57%"
"210000045281","026395008841","","","","aloe vera stomach formula pink label 2oz","6","$6.30","$1.05","$2.19","52.05%"
"210000045305","042608470014","","","","aloe inner leaf w/lemon OG 32 oz Lakewood","8","$50.10","$6.26","$9.99","37.31%"
"210000045401","052603067515","","","","coconut beverage unsweet original 32oz","6","$20.70","$3.45","$4.50","23.33%"
"210000045586","090341200016","","","","orange cream soda virgil's 12oz","56","$68.88","$1.23","$2.19","43.84%"
"210000045652","632432708775","","","","yerba mate bluephoria can 15.5oz guayaki","26","$44.72","$1.72","$3.39","49.26%"
"210000045741","813026020132","","","","supreme matcha tea 20 bags pukka","4","$16.24","$4.06","$6.59","38.39%"
"210000045755","722430160023","","","","kombucha alive ginger turmeric 16oz Gt's","1","$3.06","$3.06","$4.69","34.75%"
"210000045900","860492001523","","","","elderberry syrup sassy cinnamon 15.5 oz  health junkie","4","$59.52","$14.88","$22.99","35.28%"
"210000045902","860492001516","","","","elderberry syrup bold ginger 15.5 oz health junkie","11","$163.68","$14.88","$22.99","35.28%"
"210000045906","628240202161","","","","cat's claw bark tea OG 24bags celebration","3","$11.88","$3.96","$7.99","50.44%"
"210000045925","628240201652","","","","nettle leaf tea  OG 24bags celebration","1","$3.71","$3.71","$7.39","49.8%"
"210000046411","819005010255","","","","ginger root tea 18 bags buddha","3","$11.85","$3.95","$6.99","43.49%"
"210000046666","077652084382","","","","maple apple cider tea 18bags","5","$12.40","$2.48","$4.99","50.3%"
"210000046668","077652083767","","","","pumpkin spice decaf tea 18bags","7","$18.62","$2.66","$4.99","46.69%"
"210000046672","077652084726","","","","chai holiday tea 18bags","1","$2.47","$2.47","$4.99","50.5%"
"210000046706","707082130327","","","","chai concentrate slightly sweet 32oz oregon","6","$22.98","$3.83","$6.79","43.59%"
"210000046801","744790356595","","","","elderberry syrup cinnamon local 12oz sage village","1","$14.00","$14.00","$21.99","36.33%"
"210000046859","733739042439","","","","peppermint tea OG 24 bags NOW FOODS","5","$19.95","$3.99","$5.99","33.39%"
"210000046889","733739059758","","","","psyllium husk powder 12oz NOW FOODS","3","$22.65","$7.55","$13.99","46.03%"
"210000046926","077652083132","","","","breakfast in Paris tea 18ct stash","6","$17.40","$2.90","$4.99","41.88%"
"210000047026","039278030549","","","","cholesterol tea 18bags prince of peace","1","$3.65","$3.65","$5.99","39.07%"
"210000047068","022014110704","","","","apple juice honeycrisp OG 10oz","12","$22.68","$1.89","$3.69","48.78%"
"210000047174","076950450189","","","","throat comfort tea OG 16 bags yogi caffeine free","9","$30.93","$3.44","$5.39","36.24%"
"210000047299","854560005605","","","","cappuccino creamy 8oz can","3","$5.91","$1.97","$2.79","29.39%"
"210000047348","076950450424","","","","green tea 16 bags yogi","11","$30.91","$2.81","$5.39","47.87%"
"210000047401","819005010194","","","","elderberry buddha 18 tea bags buddha tea","2","$6.52","$3.26","$7.99","59.2%"
"210000047409","830568000095","","","","yerba mate dark roast loose tea 12oz mate factor","4","$26.72","$6.68","$11.69","42.86%"
"210000047608","628240251848","","","","turmeric ginger tea OG 24bags","2","$8.04","$4.02","$7.99","49.69%"
"210000047639","819005010354","","","","milk thistle tea OG 18bags buddha tea","5","$13.60","$2.72","$6.99","61.09%"
"210000047641","819005010361","","","","nettle leaf tea OG 18bags buddha tea","6","$16.32","$2.72","$6.99","61.09%"
"210000047740","074682200294","","","","beet juice blend OG 32oz knudsen","5","$0.05","$0.01","$9.99","99.9%"
"210000047766","077652082463","","","","wild raspberry hibiscus tea 20 bags","6","$17.40","$2.90","$4.99","41.88%"
"210000047784","076950206984","","","","sweet clementine stress support 16 bags yogi caffeine free","4","$12.08","$3.02","$5.39","43.97%"
"210000047786","076950450431","","","","woman's raspberry leaf tea 16 bags yogi caffeine free","6","$20.46","$3.41","$5.39","36.73%"
"210000047788","076950206991","","","","blackberry apple cider digestive awakening 16 bags yogi caffeine free","11","$30.91","$2.81","$5.39","47.87%"
"210000048389","860492001554","","","","elderberry syrup cheeky cherry 15.5 oz  health junkie","10","$148.80","$14.88","$22.99","35.28%"
"210000048502","032917000675","","","","healthy cycle raspberry leaf tea traditional medicinals","5","$22.25","$4.45","$6.99","36.34%"
"210000048544","632432728773","","","","yerba mate orange exuberance can 15.5oz guayaki","19","$34.78","$1.83","$3.39","46%"
"210000048546","632432717777","","","","yerba mate lemon elation can 15.5oz guayaki","18","$29.88","$1.66","$3.39","51.03%"
"210000048797","858276004006","","","","water boxed is better 16.9 oz","24","$29.76","$1.24","$1.79","30.73%"
"210000049083","819005010286","","","","hibiscus tea 18 bags buddha tea","5","$18.07","$3.61","$6.99","48.3%"
"210000049087","819005010330","","","","licorice root tea buddha 18bags buddha tea","3","$11.88","$3.96","$6.99","43.35%"
"210000049089","819005010088","","","","passionflower tea 18bags buddha tea","3","$11.97","$3.99","$6.99","42.92%"
"210000049093","819005010439","","","","sarsparilla root tea 18bags buddha tea","2","$6.52","$3.26","$6.99","53.36%"
"210000049113","076950202955","","","","soothing rose hibiscus skin detox tea 16 bags yogi","7","$23.87","$3.41","$5.39","36.73%"
"210000049257","076950207073","","","","pumpkin spice tea OG 16 bags yogi caffeine free","6","$20.46","$3.41","$5.39","36.73%"
"210000049259","076950207035","","","","orange clove tea OG 16 bags yogi caffeine free","5","$17.05","$3.41","$5.39","36.73%"
"210000049261","076950207066","","","","vanilla peppermint tea OG 16 bags yogi caffeine free","16","$54.56","$3.41","$5.39","36.73%"
"210000049426","4897039310325","","","","reishi calm cacao mix single pkt","14","$15.26","$1.09","$1.89","42.33%"
"210000049430","816897021048","","","","mushroom matcha lion's mane latte think single pkt","1","$0.97","$0.97","$1.79","45.81%"
"210000049432","4897039310714","","","","lions mane chaga coffee single pkt","12","$9.36","$0.78","$1.49","47.65%"
"210000049436","4897039310707","","","","mushroom coffee gut health single pkt","40","$36.40","$0.91","$1.49","38.93%"
"210000049463","077652084276","","","","Christmas in Paris 18bags","4","$9.92","$2.48","$4.99","50.3%"
"210000049531","856516002119","","","","chia squeeze green magic 3.5oz","18","$20.60","$1.14","$2.19","47.74%"
"210000049575","816897021482","","","","mushroom coffee lion's mane latte single pkt four sigmatic","11","$11.11","$1.01","$1.89","46.56%"
"210000049589","097467045743","","","","spirutein strawberry 2.4 lbs nature's plus","1","$32.07","$32.07","$48.99","34.54%"
"210000049908","024182181371","","","","sencha rose tea OG 16ct","21","$86.10","$4.10","$6.39","35.84%"
"210000050018","042608470717","","","","beet juice pure OG 32oz Lakewood","3","$17.70","$5.90","$9.39","37.17%"
"210000050293","722430920160","","","","kombucha sacred life 16oz gt's","8","$26.96","$3.37","$4.99","32.46%"
"210000050417","047445919528","","","","genmaicha tea OG 16 bags Choice","7","$21.14","$3.02","$4.85","37.73%"
"210000050423","047445919436","","","","rooibos tea OG 16 bags Choice","4","$13.80","$3.45","$4.85","28.87%"
"210000050429","047445919917","","","","earl grey decaf tea OG 16 bags Choice","6","$20.58","$3.43","$4.85","29.28%"
"210000050566","819005010477","","","","turmeric ginger tea 18 bags buddha","4","$13.22","$3.31","$6.99","52.72%"
"210000050568","819005015281","","","","CBD tulsi ashwagandha tea 18 bags buddha tea","2","$17.32","$8.66","$19.99","56.68%"
"210000050570","819005015274","","","","CBD mushroom defense tea 18 bags buddha tea","4","$34.64","$8.66","$19.99","56.68%"
"210000050572","819005011627","","","","chai tea 18 bags buddha tea","3","$11.97","$3.99","$7.99","50.06%"
"210000050815","076950450110","","","","ginger tea 16 bags caffeine free yogi","2","$5.76","$2.88","$5.39","46.57%"
"210000051068","036192122220","","","","limeade OG 32oz Santa Cruz","8","$16.88","$2.11","$3.69","42.82%"
"210000051190","628240201287","","","","echinacea blend tea OG celebration","1","$3.59","$3.59","$7.19","50.07%"
"210000051570","008274006650","","","","ginger ale real sleek single 12oz can reed's","4","$4.24","$1.06","$1.79","40.78%"
"210000051572","008274006667","","","","ginger ale real sleek zero single 12oz can reed's","20","$21.20","$1.06","$1.79","40.78%"
"210000051610","076950208162","","","","elderberry lemon balm immune 16bags yogi no caffeine","2","$5.76","$2.88","$5.39","46.57%"
"210000051711","655160916502","","655160916502","","elderberry blueberry syrup local 12oz sage village","2","$28.00","$14.00","$21.99","36.33%"
"210000051717","816897021994","","","","protein plant powder cacao single packet four sigmatic","2","$3.60","$1.80","$2.99","39.8%"
"210000051750","076950450042","","","","breathe deep16 bags yogi","15","$42.15","$2.81","$5.39","47.87%"
"210000051774","628240201263","","","","dandelion root raw tea OG 24bags celebration","6","$27.12","$4.52","$8.59","47.38%"
"210000051776","628240251282","","","","dandelion root roasted tea  OG 24bags celebration","1","$5.90","$5.90","$8.99","34.37%"
"210000051778","873024002011","","","","Ener-C lemon lime pkt single","6","$1.22","$0.20","$0.49","58.5%"
"210000051923","039278800203","","","","korean ginseng tea small box 10 bags","1","$1.13","$1.13","$2.49","54.62%"
"210000052230","816897020812","","","","mushroom chai latte calm pkt","18","$18.82","$1.05","$1.89","44.68%"
"210000052326","322654002194","","","","collagen hydrolysate  pkt great lakes collagen co","11","$9.79","$0.89","$1.99","55.28%"
"210000052633","801541517510","","","","tulsi tea focus pomegranate orange 18 bags organic india","1","$0.01","$0.01","$3.50","99.71%"
"210000052815","857161008464","","","","kombucha island mango 14oz brew dr","7","$15.19","$2.17","$3.99","45.61%"
"210000052971","819215020099","","","","sparkling water peach can waterloo","6","$3.12","$0.52","$0.59","11.86%"
"210000052973","722430160078","","","","kombucha alive matcha vanilla 16oz Gt's","5","$15.30","$3.06","$4.69","34.75%"
"210000053432","026395840168","","","","aloe vera whole leaf juice pf 16oz glass","2","$8.64","$4.32","$6.99","38.2%"
"210000053831","4897039310202","","","","mushroom elixir lion's mane think rhodiola mix single pkt","56","$57.12","$1.02","$1.79","43.02%"
"210000053969","856516002096","","","","chia squeeze blackberry bliss 3.5oz","15","$16.95","$1.13","$2.19","48.4%"
"210000054115","851220003414","","","","cold brew concentrate 32oz","5","$42.30","$8.46","$11.99","29.44%"
"210000054214","076950207141","","","","sweet ginger citrus turmeric vitality tea yogi","3","$8.43","$2.81","$5.39","47.87%"
"210000054218","076950450226","","","","relaxed mind OG 16 bags yogi caffeine free","7","$20.32","$2.90","$5.39","46.14%"
"210000054268","855533005639","","","","dandelion herbal tea OG 20 bags bravo","6","$23.76","$3.96","$6.99","43.35%"
"210000054270","855533005295","","","","honeysuckle herbal tea OG 20 bags bravo","5","$19.80","$3.96","$6.99","43.35%"
"210000054274","855533005684","","","","red clover herbal tea OG 20 bags bravo","1","$3.82","$3.82","$5.99","36.23%"
"210000054278","855533005677","","","","milk thislte herbal tea 20 bags bravo","1","$3.96","$3.96","$6.99","43.35%"
"210000054406","855533005301","","","","chrysanthemum herbal tea 20 bags bravo","5","$19.80","$3.96","$5.99","33.89%"
"210000054480","795239801107","","","","teeccino french roast 11oz","3","$24.72","$8.24","$13.99","41.1%"
"210000054906","608883000065","","","","water alkaline 84.5 oz eternal","7","$17.00","$2.43","$4.59","47.09%"
"210000054949","856516002294","","","","chia squeeze wild raspberry 3.5oz","23","$31.38","$1.36","$2.19","37.7%"
"210000055109","074682107272","","","","tomato juice OG 32oz knudsen","4","$15.24","$3.81","$6.29","39.43%"
"210000055252","850628002548","","","","protein OG bourbon vanilla whey 12 oz tera's","1","$16.53","$16.53","$32.99","49.89%"
"210000055301","855533005172","","","","triple stress relief herbal tea OG 20 bags bravo","5","$19.80","$3.96","$6.99","43.35%"
"210000055374","039278703306","","","","ginkgo biloba & red panax ginseng 10x30","4","$45.60","$11.40","$17.99","36.63%"
"210000055540","855842004378","","","","birch beer soda bottle 12oz rocky mountain","22","$30.80","$1.40","$2.19","36.07%"
"210000055837","819005015526","","","","CBD cacao fusion tea buddha tea","2","$26.64","$13.32","$10.70","-24.49%"
"210000055870","857161008778","","","","kombucha orange oasis 14oz brew dr","12","$26.04","$2.17","$3.99","45.61%"
"210000055985","819005015533","","","","CBD sleepy buddha tea buddha tea","1","$9.32","$9.32","$19.99","53.38%"
"210000056094","810029090001","","","","kombucha jun raspberry rose OG 12oz glass wild tonic","12","$40.92","$3.41","$5.99","43.07%"
"210000056098","858148003878","","","","protein strawberry creme 12oz rebbl","3","$11.19","$3.73","$5.99","37.73%"
"210000056112","855533005110","","","","healthy eyes herbal tea 20 bags bravo","3","$11.88","$3.96","$5.99","33.89%"
"210000056114","855533005370","","","","hair regrowth herbal tea 20 bags bravo","1","$3.96","$3.96","$6.99","43.35%"
"210000056116","855533005141","","","","clear and smooth skin herbal tea 20 bags bravo","4","$14.72","$3.68","$5.99","38.56%"
"210000056461","4897039310387","","4897039310196","","mushroom elixir chaga protect mix single pkt","13","$13.13","$1.01","$1.79","43.58%"
"210000056470","819005010408","","","","red clover tea 18bags buddha tea","3","$11.16","$3.72","$6.49","42.68%"
"210000056472","819005011856","","","","meditation moment tea 18bags buddha tea","4","$15.93","$3.98","$6.99","43.03%"
"210000056582","097467996601","","","","collagen peptides pkt single","28","$14.28","$0.51","$1.89","73.02%"
"210000056586","097467459618","","","","collagen peptides .65 lb nature's plus","3","$43.14","$14.38","$27.99","48.62%"
"210000056660","855533005189","","","","aller easy tea bravo","5","$19.80","$3.96","$6.99","43.35%"
"210000056715","855533005059","","","","triple detox tea bravo","5","$19.10","$3.82","$6.99","45.35%"
"210000056717","322654003351","","","","collagen peptides daily beauty 8oz great lakes collagen co","2","$26.98","$13.49","$28.99","53.47%"
